M,Y,State,Administered_Dose1_Pop_Pct,Administered_Cumulative,new_case,new_death,tot_cases
09,2021,DE,68.1,1246084,290,3,131416
09,2021,FL,68.3,27527129,5076,179,3585312
09,2021,GA,56.3,10830222,4435,176,1573840
09,2021,GU,78.7,247357,144,1,15041
09,2021,HI,74.6,2008033,214,13,76457
09,2021,IA,59,3519029,565,81,452057
09,2021,ID,52,1734931,1684,24,255417
09,2021,IL,64.2,15281559,2989,51,1624164
09,2021,IN,52.9,6861209,2861,67,959409
09,2021,KS,62,3232469,1241,27,408934
09,2021,KY,56.9,4656352,3566,51,699449
09,2021,LA,53.1,4615849,1048,50,739661
09,2021,MA,78.2,9893221,1646,23,810319
09,2021,MD,72,8183235,1125,9,530861
09,2021,ME,75.4,1870156,499,0,91389
09,2021,MI,57.4,10891785,4736,30,1150064
09,2021,MN,64.7,6922052,2062,31,708220
09,2021,MO,56,6436229,1859,8,819733
09,2021,MP,69,70097,1,0,268
09,2021,MS,51.7,2898800,1101,12,488394
09,2021,MT,56.2,1132316,1334,12,149824
09,2021,NC,61.5,11714891,4448,69,1391521
09,2021,ND,54.8,770483,759,1,132158
09,2021,NE,60.5,2228179,933,5,266449
09,2021,NH,70.4,1735354,652,2,119720
09,2021,NJ,73.5,11739903,1997,20,1152243
09,2021,NM,71.3,2674723,633,12,252017
09,2021,NV,61.9,3470717,800,34,420179
09,2021,NY,72.5,26600507,3826,30,1337434
09,2021,OH,55.2,12355843,6463,0,1407442
09,2021,OK,58.1,4253262,1880,25,613765
09,2021,OR,67.9,5376079,1993,21,328184
09,2021,PA,67.1,15658735,4570,97,1425048
09,2021,PR,80.6,4873851,171,3,180856
09,2021,PW,83.8,31631,0,0,7
09,2021,RI,77.5,1501759,318,2,163527
09,2021,SC,56.6,5401771,2053,112,857890
09,2021,SD,60.5,969745,551,0,144546
09,2021,TN,54.3,7258873,3584,44,1223020
09,2021,TX,61.1,33484162,11819,381,4035920
09,2021,UT,60.9,3628853,1786,15,506790
09,2021,VA,70.9,11302840,3131,53,866776
09,2021,VI,53.3,107753,22,0,6721
09,2021,VT,79.4,931947,84,3,31032
09,2021,WA,69.1,9888577,2745,63,655122
09,2021,WI,62.1,6995770,3373,19,807455
09,2021,WV,56.5,1995892,1496,64,238498
09,2021,WY,49.7,538782,535,0,89965
09,2021,AK,60.3,837148,1237,10,109845
09,2021,AL,54.2,4664775,1896,38,793953
09,2021,AR,57.6,3119388,1004,21,496077
09,2021,AS,74,63982,0,0,1
09,2021,AZ,60.5,8527535,2744,25,1093583
09,2021,CA,70,50704878,10221,153,4698046
09,2021,CO,67.5,7414708,2488,2,675586
09,2021,CT,77.3,5122788,165,0,390345
09,2021,DC,74.6,1061914,157,0,61153
09,2021,DE,68.2,1249366,512,1,131928
09,2021,FL,68.4,27599693,5993,145,3591305
09,2021,GA,56.4,10864278,4876,151,1578716
09,2021,GU,78.8,248271,127,1,15168
09,2021,HI,74.7,2014732,327,12,76784
09,2021,IA,59,3528787,1761,0,453818
09,2021,ID,52.1,1741675,1905,53,257322
09,2021,IL,64.3,15321242,3344,46,1627508
09,2021,IN,53,6882679,3399,32,962808
09,2021,KS,62.1,3242160,1184,0,410118
09,2021,KY,56.9,4672705,2225,66,701674
09,2021,LA,53.2,4634355,872,49,740533
09,2021,MA,78.3,9915050,1632,27,811951
09,2021,MD,72.1,8203619,1479,11,532340
09,2021,ME,75.5,1873188,457,2,91846
09,2021,MI,57.4,10920173,4584,10,1154648
09,2021,MN,64.8,6945891,2874,13,711094
09,2021,MO,56.1,6456519,1889,22,821622
09,2021,MP,69.1,70206,2,0,270
09,2021,MS,51.8,2907981,822,12,489216
09,2021,MT,56.3,1136976,1209,8,151033
09,2021,NC,61.7,11759724,5077,58,1396598
09,2021,ND,54.9,774542,650,0,132808
09,2021,NE,60.6,2235619,630,8,267079
09,2021,NH,70.5,1738061,548,2,120268
09,2021,NJ,73.5,11766923,2327,27,1154570
09,2021,NM,71.3,2682174,1007,13,253024
09,2021,NV,62,3480311,1140,43,421319
09,2021,NY,72.7,26677553,3378,30,1340812
09,2021,OH,55.2,12389634,6530,0,1413972
09,2021,OK,58.2,4268768,1452,14,615217
09,2021,OR,68,5392461,1870,20,330054
09,2021,PA,67.2,15700032,4892,77,1429940
09,2021,PR,80.6,4888349,91,6,180947
09,2021,PW,83.9,31701,0,0,7
09,2021,RI,77.6,1505701,306,2,163833
09,2021,SC,56.7,5422348,2197,97,860087
09,2021,SD,60.6,973033,472,9,145018
09,2021,TN,54.4,7283818,4125,50,1227145
09,2021,TX,61.2,33572278,10247,350,4046932
09,2021,UT,61,3639654,1704,12,508494
09,2021,VA,71,11333948,2552,56,869328
09,2021,VI,53.4,108125,37,0,6758
09,2021,VT,79.5,934885,209,1,31241
09,2021,WA,69.2,9919436,2930,72,658052
09,2021,WI,62.2,7018123,2709,20,810164
09,2021,WV,56.6,2006723,1961,28,240459
09,2021,WY,49.8,541426,637,0,90602
10,2021,AK,60.4,841624,1005,1,110850
10,2021,AL,54.3,4681543,1422,52,795375
10,2021,AR,57.7,3133045,857,27,496934
10,2021,AS,74.2,64414,0,0,1
10,2021,AZ,60.5,8555702,3642,55,1097225
10,2021,CA,70.1,50853763,7869,126,4705915
10,2021,CO,67.6,7438124,2389,51,677975
10,2021,CT,77.4,5135906,721,21,391066
10,2021,DC,74.7,1064714,178,2,61331
10,2021,DE,68.3,1253558,630,0,132558
10,2021,FL,68.5,27684765,4575,146,3595880
10,2021,GA,56.5,10905231,3347,158,1582063
10,2021,GU,78.9,249630,84,0,15252
10,2021,HI,74.9,2023771,359,7,77143
10,2021,IA,59.1,3540965,1761,0,455579
10,2021,ID,52.2,1749393,1778,24,259100
10,2021,IL,64.3,15363101,3356,49,1630864
10,2021,IN,53,6906088,3174,28,965982
10,2021,KS,62.2,3254346,1184,17,411302
10,2021,KY,57,4690941,4040,49,705714
10,2021,LA,53.3,4653144,1373,39,741906
10,2021,MA,78.4,9938457,1648,20,813599
10,2021,MD,72.2,8228146,1530,19,533870
10,2021,ME,75.6,1874905,419,2,92265
10,2021,MI,57.5,10952747,4774,32,1159422
10,2021,MN,64.8,6969164,3696,17,714790
10,2021,MO,56.2,6479184,1724,7,823346
10,2021,MP,69.2,70342,0,0,270
10,2021,MS,51.9,2917422,520,5,489736
10,2021,MT,56.4,1141335,972,8,152005
10,2021,NC,61.9,11807492,4311,54,1400909
10,2021,ND,55,778236,711,10,133519
10,2021,NE,60.7,2244748,762,0,267841
10,2021,NH,70.6,1741321,495,0,120763
10,2021,NJ,73.6,11797757,1673,16,1156243
10,2021,NM,71.4,2690134,791,11,253815
10,2021,NV,62.1,3491717,1010,16,422329
10,2021,NY,72.8,26760091,3928,23,1344740
10,2021,OH,55.3,12430047,6234,328,1420206
10,2021,OK,58.3,4287173,1537,14,616754
10,2021,OR,68.1,5410749,1655,24,331709
10,2021,PA,67.4,15749742,5352,37,1435292
10,2021,PR,80.7,4904610,155,6,181102
10,2021,PW,83.9,31701,0,0,7
10,2021,RI,77.7,1510269,353,0,164186
10,2021,SC,56.8,5445056,2845,96,862932
10,2021,SD,60.7,975033,456,3,145474
10,2021,TN,54.4,7318520,3303,56,1230448
10,2021,TX,61.2,33676740,10219,328,4057845
10,2021,UT,61,3650995,1715,11,510209
10,2021,VA,71.1,11372173,3505,43,872833
10,2021,VI,53.5,108459,28,0,6786
10,2021,VT,79.6,937706,170,2,31411
10,2021,WA,69.3,9955320,3297,39,661349
10,2021,WI,62.2,7041129,4023,13,814187
10,2021,WV,56.7,2017533,1645,52,242104
10,2021,WY,49.9,543961,567,0,91169
10,2021,AK,60.4,843338,729,0,111579
10,2021,AL,54.3,4687906,878,49,796253
10,2021,AR,57.7,3136716,642,6,497576
10,2021,AS,74.2,64415,2,0,3
10,2021,AZ,60.6,8569473,2942,95,1100167
10,2021,CA,70.1,50922768,0,0,4705915
10,2021,CO,67.6,7455076,2211,10,680186
10,2021,CT,77.5,5144361,365,0,391431
10,2021,DC,74.8,1065839,153,0,61484
10,2021,DE,68.4,1255329,634,18,133192
10,2021,FL,68.5,27733789,3227,136,3599107
10,2021,GA,56.6,10925245,2597,67,1584660
10,2021,GU,79,250764,110,0,15362
10,2021,HI,74.9,2028307,269,12,77412
10,2021,IA,59.1,3546121,1109,0,456688
10,2021,ID,52.3,1753139,912,33,260012
10,2021,IL,64.4,15386489,2379,23,1633243
10,2021,IN,53.1,6917111,2028,88,968010
10,2021,KS,62.2,3258861,605,1,411907
10,2021,KY,57.1,4698781,2339,58,708053
10,2021,LA,53.3,4660664,575,12,742481
10,2021,MA,78.4,9949654,1116,4,814715
10,2021,MD,72.3,8240243,1287,15,535157
10,2021,ME,75.6,1876927,350,0,92615
10,2021,MI,57.5,10967363,3271,14,1162693
10,2021,MN,64.9,6976717,1178,6,715968
10,2021,MO,56.2,6488479,1010,2,824356
10,2021,MP,69.2,70439,0,0,270
10,2021,MS,52,2921395,520,5,490256
10,2021,MT,56.4,1142603,490,1,152495
10,2021,NC,62,11827806,4782,52,1405691
10,2021,ND,55.1,779527,133,0,133652
10,2021,NE,60.7,2248533,392,0,268233
10,2021,NH,70.6,1742972,430,1,121193
10,2021,NJ,73.7,11815104,1935,22,1158178
10,2021,NM,71.5,2692783,587,0,254402
10,2021,NV,62.2,3498412,623,7,422952
10,2021,NY,72.9,26807406,3336,18,1348076
10,2021,OH,55.3,12450095,6094,0,1426300
10,2021,OK,58.4,4293849,994,62,617748
10,2021,OR,68.1,5420210,1087,2,332796
10,2021,PA,67.4,15772196,3392,51,1438684
10,2021,PR,80.7,4910825,200,0,181302
10,2021,PW,84,31740,0,0,7
10,2021,RI,77.8,1512426,257,1,164443
10,2021,SC,56.9,5454966,2834,47,865766
10,2021,SD,60.8,976547,121,5,145595
10,2021,TN,54.5,7331431,3450,54,1233898
10,2021,TX,61.3,33729179,7397,286,4065735
10,2021,UT,61.1,3656327,1100,2,511309
10,2021,VA,71.2,11391138,1894,34,874727
10,2021,VI,53.5,108530,25,0,6811
10,2021,VT,79.6,939066,220,1,31631
10,2021,WA,69.4,9974493,3124,14,664473
10,2021,WI,62.3,7049632,2184,10,816371
10,2021,WV,56.7,2020425,1567,0,243671
10,2021,WY,50,544717,270,0,91439
10,2021,AK,60.4,844082,729,0,112308
10,2021,AL,54.3,4691804,707,39,796960
10,2021,AR,57.7,3138319,486,16,498062
10,2021,AS,74.2,64415,0,0,3
10,2021,AZ,60.6,8578411,2255,3,1102422
10,2021,CA,70.2,50961540,0,0,4705915
10,2021,CO,67.7,7461552,1791,10,681977
10,2021,CT,77.6,5149041,365,0,391796
10,2021,DC,74.9,1066451,153,0,61637
10,2021,DE,68.4,1256447,403,0,133595
10,2021,FL,68.6,27765371,2763,140,3601870
10,2021,GA,56.6,10937031,2597,67,1587257
10,2021,GU,79,250840,103,8,15465
10,2021,HI,75,2030945,276,7,77688
10,2021,IA,59.1,3548563,1109,0,457797
10,2021,ID,52.3,1754854,339,-1,260351
10,2021,IL,64.4,15400781,2379,23,1635622
10,2021,IN,53.1,6922980,2028,0,970038
10,2021,KS,62.2,3261337,605,1,412512
10,2021,KY,57.1,4703319,1191,55,709244
10,2021,LA,53.4,4663687,575,12,743056
10,2021,MA,78.4,9957970,1116,4,815831
10,2021,MD,72.3,8248610,1092,12,536249
10,2021,ME,75.6,1878849,246,4,92861
10,2021,MI,57.5,10976577,3271,14,1165964
10,2021,MN,64.9,6980879,1178,6,717146
10,2021,MO,56.2,6493413,762,0,825118
10,2021,MP,69.2,70439,2,0,272
10,2021,MS,52,2923513,521,8,490777
10,2021,MT,56.4,1143405,490,1,152985
10,2021,NC,62.1,11840789,2951,68,1408642
10,2021,ND,55.1,779728,133,0,133785
10,2021,NE,60.7,2250108,392,0,268625
10,2021,NH,70.7,1744203,430,1,121623
10,2021,NJ,73.7,11825789,1454,7,1159632
10,2021,NM,71.5,2694603,587,0,254989
10,2021,NV,62.2,3502567,623,7,423575
10,2021,NY,73,26836154,3396,24,1351472
10,2021,OH,55.4,12462327,3445,0,1429745
10,2021,OK,58.4,4297934,994,62,618742
10,2021,OR,68.1,5425258,1087,2,333883
10,2021,PA,67.4,15785082,6289,31,1444973
10,2021,PR,80.7,4912646,101,1,181403
10,2021,PW,84,31740,0,0,7
10,2021,RI,77.8,1513699,211,0,164654
10,2021,SC,56.9,5460817,2416,78,868182
10,2021,SD,60.9,977128,121,5,145716
10,2021,TN,54.5,7339272,1643,29,1235541
10,2021,TX,61.3,33760005,2677,142,4068619
10,2021,UT,61.1,3658382,1100,2,512409
10,2021,VA,71.2,11402990,1894,34,876621
10,2021,VI,53.5,108537,15,0,6826
10,2021,VT,79.6,939924,111,0,31742
10,2021,WA,69.4,9985003,1984,14,666457
10,2021,WI,62.3,7054291,2184,10,818555
10,2021,WV,56.8,2022159,1027,0,244698
10,2021,WY,50,545036,270,0,91709
10,2021,AK,60.5,846214,729,1,113037
10,2021,AL,54.4,4703545,1539,32,798499
10,2021,AR,57.8,3146318,195,12,498257
10,2021,AS,74.6,64646,0,0,3
10,2021,AZ,60.7,8599191,2113,0,1104535
10,2021,CA,70.2,51075104,18998,243,4724913
10,2021,CO,67.7,7477675,1384,12,683361
10,2021,CT,77.7,5160216,367,0,392163
10,2021,DC,75,1068854,154,2,61791
10,2021,DE,68.5,1259803,381,0,133976
10,2021,FL,68.6,27828601,3755,102,3605625
10,2021,GA,56.7,10964341,2600,69,1589857
10,2021,GU,79.1,251783,165,2,15630
10,2021,HI,75,2037000,188,3,77876
10,2021,IA,59.2,3556951,1111,0,458908
10,2021,ID,52.4,1761204,1108,19,261459
10,2021,IL,64.5,15434815,2381,25,1638003
10,2021,IN,53.2,6941299,2029,0,972067
10,2021,KS,62.3,3270114,607,1,413119
10,2021,KY,57.2,4717063,1193,52,710437
10,2021,LA,53.4,4676377,575,15,743631
10,2021,MA,78.5,9977920,1119,4,816950
10,2021,MD,72.4,8267117,1078,13,537327
10,2021,ME,75.7,1884577,249,6,93110
10,2021,MI,57.6,11003877,3274,17,1169238
10,2021,MN,64.9,7000885,1181,9,718327
10,2021,MO,56.3,6509766,1181,140,826299
10,2021,MP,69.3,70558,0,0,272
10,2021,MS,52.1,2930780,947,11,491724
10,2021,MT,56.5,1146666,494,3,153479
10,2021,NC,62.2,11875431,2216,55,1410858
10,2021,ND,55.1,781223,1137,2,134922
10,2021,NE,60.8,2254920,394,0,269019
10,2021,NH,70.7,1747027,431,2,122054
10,2021,NJ,73.8,11850962,1246,16,1160878
10,2021,NM,71.6,2700405,588,12,255577
10,2021,NV,62.3,3510823,625,8,424200
10,2021,NY,73.1,26894784,1834,14,1353306
10,2021,OH,55.4,12493580,4212,0,1433957
10,2021,OK,58.5,4310032,996,65,619738
10,2021,OR,68.2,5439804,1088,4,334971
10,2021,PA,67.5,15822949,4395,12,1449368
10,2021,PR,80.8,4922538,58,8,181461
10,2021,PW,84,31740,0,0,7
10,2021,RI,77.9,1516989,205,4,164859
10,2021,SC,57,5477876,1588,10,869770
10,2021,SD,61,980481,123,5,145839
10,2021,TN,54.6,7361448,1169,35,1236710
10,2021,TX,61.4,33832825,2951,53,4071599
10,2021,UT,61.2,3669818,1100,4,513509
10,2021,VA,71.3,11431405,1897,38,878518
10,2021,VI,53.6,108857,15,1,6841
10,2021,VT,79.7,942951,182,1,31924
10,2021,WA,69.5,10014816,1885,14,668342
10,2021,WI,62.3,7072737,2184,13,820739
10,2021,WV,56.8,2027776,846,47,245544
10,2021,WY,50.1,546750,270,0,91979
10,2021,AK,60.6,848275,820,3,113857
10,2021,AL,54.4,4715348,1318,47,799817
10,2021,AR,57.9,3155966,747,23,499004
10,2021,AS,74.6,64648,0,0,3
10,2021,AZ,60.8,8620356,2254,74,1106789
10,2021,CA,70.3,51188800,3752,-12,4728665
10,2021,CO,67.8,7497344,1908,17,685269
10,2021,CT,77.7,5172861,411,16,392574
10,2021,DC,75.1,1071045,72,1,61863
10,2021,DE,68.6,1263131,270,3,134246
10,2021,FL,68.7,27889640,3840,133,3609465
10,2021,GA,56.7,10993631,2876,180,1592733
10,2021,GU,79.2,252657,159,2,15789
10,2021,HI,75.1,2043285,87,0,77963
10,2021,IA,59.2,3565790,2444,88,461352
10,2021,ID,52.5,1767462,1835,11,263294
10,2021,IL,64.5,15470767,3058,26,1641061
10,2021,IN,53.2,6960031,2102,71,974169
10,2021,KS,62.4,3278149,1156,0,414275
10,2021,KY,57.2,4731113,2477,40,712914
10,2021,LA,53.5,4690756,1020,41,744651
10,2021,MA,78.6,9999143,1340,21,818290
10,2021,MD,72.5,8286259,649,19,537976
10,2021,ME,75.8,1890403,460,9,93570
10,2021,MI,57.6,11032650,4352,35,1173590
10,2021,MN,65,7022416,7124,22,725451
10,2021,MO,56.3,6526813,1932,12,828231
10,2021,MP,69.3,70664,0,0,272
10,2021,MS,52.1,2938560,834,19,492558
10,2021,MT,56.6,1152267,1260,26,154739
10,2021,NC,62.4,11911537,2886,64,1413744
10,2021,ND,55.3,784591,806,6,135728
10,2021,NE,60.8,2260110,843,1,269862
10,2021,NH,70.8,1749876,396,5,122450
10,2021,NJ,73.9,11876717,1648,37,1162526
10,2021,NM,71.7,2708361,538,7,256115
10,2021,NV,62.4,3518849,126,33,424326
10,2021,NY,73.1,26951364,2724,28,1356030
10,2021,OH,55.5,12525742,5533,217,1439490
10,2021,OK,58.6,4322211,1096,14,620834
10,2021,OR,68.3,5454977,1627,44,336598
10,2021,PA,67.6,15864218,4019,80,1453387
10,2021,PR,80.8,4933287,127,6,181588
10,2021,PW,84,31740,0,0,7
10,2021,RI,78,1520088,238,2,165097
10,2021,SC,57.1,5495174,1348,26,871118
10,2021,SD,61.1,983887,755,1,146594
10,2021,TN,54.6,7386619,3115,81,1239825
10,2021,TX,61.4,33904389,10012,277,4081849
10,2021,UT,61.2,3681371,1264,11,514773
10,2021,VA,71.4,11460341,3919,44,882437
10,2021,VI,53.7,109103,32,0,6873
10,2021,VT,79.7,946424,74,2,31998
10,2021,WA,69.6,10041747,2394,53,670736
10,2021,WI,62.4,7093165,4799,26,825538
10,2021,WV,56.9,2034310,864,5,246408
10,2021,WY,50.2,548964,538,45,92517
10,2021,AK,60.6,850988,851,3,114708
10,2021,AL,54.5,4727439,1304,32,801121
10,2021,AR,57.9,3164409,882,6,499886
10,2021,AS,74.8,64983,0,0,3
10,2021,AZ,60.8,8639363,2041,39,1108830
10,2021,CA,70.4,51300500,5386,157,4734051
10,2021,CO,67.8,7515495,2038,22,687307
10,2021,CT,77.8,5185520,377,1,392951
10,2021,DC,75.2,1073329,115,1,61978
10,2021,DE,68.7,1266416,444,2,134690
10,2021,FL,68.8,27949951,3995,122,3613460
10,2021,GA,56.8,11021303,907,195,1593640
10,2021,GU,79.3,253401,138,0,15927
10,2021,HI,75.2,2050125,164,7,78127
10,2021,IA,59.3,3575783,377,3,461729
10,2021,ID,52.6,1773574,1367,47,264661
10,2021,IL,64.6,15507836,2932,67,1643993
10,2021,IN,53.3,6978383,2633,77,976802
10,2021,KS,62.5,3286701,1156,35,415431
10,2021,KY,57.3,4745368,2528,31,715442
10,2021,LA,53.6,4704958,920,34,745571
10,2021,MA,78.7,10020055,1649,27,819939
10,2021,MD,72.6,8304017,1077,19,539053
10,2021,ME,75.9,1896138,442,21,94012
10,2021,MI,57.7,11060227,5318,24,1178908
10,2021,MN,65,7044736,3883,40,729334
10,2021,MO,56.4,6544180,1558,9,829789
10,2021,MP,69.3,70741,0,0,272
10,2021,MS,52.2,2946214,1112,6,493670
10,2021,MT,56.7,1157249,1340,13,156079
10,2021,NC,62.5,11949559,3581,51,1417325
10,2021,ND,55.4,787953,705,5,136433
10,2021,NE,60.9,2267873,862,1,270724
10,2021,NH,70.9,1752626,484,3,122934
10,2021,NJ,74,11901224,1852,17,1164378
10,2021,NM,71.8,2717037,832,10,256947
10,2021,NV,62.5,3527261,738,25,434754
10,2021,NY,73.3,27019733,4271,23,1360301
10,2021,OH,55.5,12558810,6296,0,1445786
10,2021,OK,58.7,4335273,1559,8,622393
10,2021,OR,68.3,5469354,1532,33,338130
10,2021,PA,67.7,15906657,5058,111,1458445
10,2021,PR,80.9,4944322,202,6,181790
10,2021,PW,84.2,31799,0,0,7
10,2021,RI,78.1,1523275,296,3,165393
10,2021,SC,57.2,5512463,1488,52,872606
10,2021,SD,61.2,987325,401,6,146995
10,2021,TN,54.7,7409169,3086,42,1242911
10,2021,TX,61.5,33978983,12566,371,4095261
10,2021,UT,61.3,3694294,1975,12,516748
10,2021,VA,71.5,11488911,2886,32,885323
10,2021,VI,53.8,109395,12,0,6885
10,2021,VT,79.8,950102,117,1,32115
10,2021,WA,69.6,10066936,2593,57,673329
10,2021,WI,62.5,7115546,2742,10,828280
10,2021,WV,57,2042537,1398,65,247806
10,2021,WY,50.2,551110,566,0,93083
10,2021,AK,60.7,853684,835,5,115543
10,2021,AL,54.6,4738735,1102,35,802223
10,2021,AR,58,3172561,893,21,500779
10,2021,AS,74.8,64987,0,0,3
10,2021,AZ,60.9,8660317,2529,32,1111359
10,2021,CA,70.4,51420574,8440,167,4742491
10,2021,CO,67.9,7532094,2963,28,690270
10,2021,CT,77.9,5197002,548,0,393499
10,2021,DC,75.3,1076137,120,1,62098
10,2021,DE,68.8,1268195,471,0,135161
10,2021,FL,68.9,28007292,3971,122,3617431
10,2021,GA,56.9,11049415,5753,191,1599393
10,2021,GU,79.3,253873,131,2,16058
10,2021,HI,75.3,2056463,278,8,78405
10,2021,IA,59.3,3584987,1533,0,463262
10,2021,ID,52.6,1780221,1321,24,265982
10,2021,IL,64.6,15542903,3371,46,1647364
10,2021,IN,53.3,6996895,2198,32,979000
10,2021,KS,62.6,3295964,1105,0,416536
10,2021,KY,57.4,4759387,2298,43,717740
10,2021,LA,53.6,4719906,971,37,746542
10,2021,MA,78.8,10042295,1722,22,821661
10,2021,MD,72.6,8323152,1398,15,540451
10,2021,ME,76,1901845,486,4,94498
10,2021,MI,57.7,11087923,5206,24,1184114
10,2021,MN,65.1,7067048,2667,32,732001
10,2021,MO,56.5,6560866,1595,5,831384
10,2021,MP,69.4,70830,1,0,273
10,2021,MS,52.2,2954501,601,17,494271
10,2021,MT,56.8,1162035,1293,9,157372
10,2021,NC,62.7,11988298,3870,42,1421195
10,2021,ND,55.5,792457,693,1,137126
10,2021,NE,61,2272931,826,3,271550
10,2021,NH,71,1755301,628,4,123562
10,2021,NJ,74.1,11926316,2065,9,1166443
10,2021,NM,71.9,2725491,1023,14,257970
10,2021,NV,62.6,3535386,745,0,435499
10,2021,NY,73.4,27089646,3678,20,1363979
10,2021,OH,55.5,12577414,6310,0,1452096
10,2021,OK,58.8,4347847,1720,0,624113
10,2021,OR,68.4,5483659,1426,59,339556
10,2021,PA,67.8,15947972,5819,92,1464264
10,2021,PR,80.9,4955355,133,4,181923
10,2021,PW,84.2,31799,0,0,7
10,2021,RI,78.2,1525966,260,4,165653
10,2021,SC,57.3,5529754,1906,75,874512
10,2021,SD,61.3,990502,474,3,147469
10,2021,TN,54.8,7430117,2449,61,1245360
10,2021,TX,61.6,34052945,8095,257,4104149
10,2021,UT,61.4,3706087,1805,9,518553
10,2021,VA,71.6,11518218,2836,44,888159
10,2021,VI,53.9,109633,31,0,6916
10,2021,VT,79.8,953454,276,0,32391
10,2021,WA,69.7,10092456,2944,55,676273
10,2021,WI,62.5,7136995,3213,19,831493
10,2021,WV,57.1,2050669,1525,27,249331
10,2021,WY,50.3,553754,681,0,93764
10,2021,AK,60.8,857528,824,1,116367
10,2021,AL,54.6,4752616,1010,27,803233
10,2021,AR,58,3182356,739,8,501518
10,2021,AS,75,65478,0,0,3
10,2021,AZ,61,8682425,2702,37,1114061
10,2021,CA,70.5,51566383,6710,156,4749201
10,2021,CO,68,7552584,2922,40,693192
10,2021,CT,78,5209266,509,0,394008
10,2021,DC,75.4,1078623,168,1,62266
10,2021,DE,68.8,1271278,499,20,135660
10,2021,FL,68.9,28077158,3287,118,3620718
10,2021,GA,57,11081266,3274,131,1602667
10,2021,GU,79.4,254816,51,0,16109
10,2021,HI,75.4,2064531,192,7,78597
10,2021,IA,59.4,3595497,1535,0,464797
10,2021,ID,52.7,1786564,1682,53,267664
10,2021,IL,64.7,15582723,2744,41,1650108
10,2021,IN,53.3,7009797,3444,30,982444
10,2021,KS,62.7,3306568,1106,21,417642
10,2021,KY,57.4,4774852,1728,51,719468
10,2021,LA,53.7,4734954,787,34,747329
10,2021,MA,78.9,10066503,1824,17,823485
10,2021,MD,72.7,8345164,1176,17,541627
10,2021,ME,76.1,1907190,479,5,94977
10,2021,MI,57.8,11119788,4916,29,1189030
10,2021,MN,65.2,7090139,3645,20,735646
10,2021,MO,56.6,6580665,1288,3,832672
10,2021,MP,69.5,70962,4,1,277
10,2021,MS,52.3,2962168,346,1,494617
10,2021,MT,56.8,1166004,1308,9,158680
10,2021,NC,62.8,12030464,4259,49,1425454
10,2021,ND,55.6,795569,552,7,137678
10,2021,NE,61,2280173,825,10,272375
10,2021,NH,71.1,1758430,646,0,124208
10,2021,NJ,74.1,11956126,1869,19,1168312
10,2021,NM,72,2734309,973,15,258943
10,2021,NV,62.7,3544824,745,39,436244
10,2021,NY,73.5,27163278,4337,33,1368316
10,2021,OH,55.6,12598202,6651,329,1458747
10,2021,OK,58.9,4363169,1721,29,625834
10,2021,OR,68.5,5498891,1557,23,341113
10,2021,PA,67.9,15992756,5583,93,1469847
10,2021,PR,81,4968398,113,3,182036
10,2021,PW,84.3,31915,3,0,10
10,2021,RI,78.3,1529332,343,2,165996
10,2021,SC,57.4,5549299,1838,73,876350
10,2021,SD,61.4,993881,351,1,147820
10,2021,TN,54.8,7457364,2518,51,1247878
10,2021,TX,61.6,34140861,8431,367,4113124
10,2021,UT,61.5,3717002,1637,11,520190
10,2021,VA,71.7,11553020,2532,48,890691
10,2021,VI,54,110035,9,1,6925
10,2021,VT,79.9,956322,249,5,32640
10,2021,WA,69.8,10120679,2318,50,678591
10,2021,WI,62.6,7159232,3564,17,835057
10,2021,WV,57.2,2058590,1469,69,250800
10,2021,WY,50.4,556108,539,0,94303
10,2021,AK,60.9,858983,911,1,117278
10,2021,AL,54.7,4757408,641,45,803874
10,2021,AR,58.1,3184754,887,21,502405
10,2021,AS,75,65480,0,0,3
10,2021,AZ,61,8693997,2358,31,1116419
10,2021,CA,70.6,51632321,0,0,4749201
10,2021,CO,68,7567016,2592,11,695784
10,2021,CT,78.1,5216521,367,0,394375
10,2021,DC,75.5,1079836,109,0,62375
10,2021,DE,68.9,1272849,609,0,136269
10,2021,FL,69,28116896,2894,114,3623612
10,2021,GA,57,11097121,1752,47,1604419
10,2021,GU,79.5,255647,61,0,16170
10,2021,HI,75.5,2068122,189,4,78786
10,2021,IA,59.4,3598879,886,0,465683
10,2021,ID,52.7,1787631,790,5,268454
10,2021,IL,64.7,15603302,1965,19,1652073
10,2021,IN,53.4,7012732,1573,79,984017
10,2021,KS,62.7,3310275,566,4,418208
10,2021,KY,57.5,4781438,1950,40,721418
10,2021,LA,53.7,4740700,487,10,747816
10,2021,MA,78.9,10077616,1155,9,824640
10,2021,MD,72.8,8355256,1259,19,542886
10,2021,ME,76.1,1909998,313,0,95290
10,2021,MI,57.8,11133990,3272,6,1192302
10,2021,MN,65.2,7096549,1065,8,736711
10,2021,MO,56.6,6587925,770,1,833442
10,2021,MP,69.5,71076,0,0,277
10,2021,MS,52.3,2965114,346,1,494963
10,2021,MT,56.9,1167162,554,3,159234
10,2021,NC,62.9,12048485,3409,54,1428863
10,2021,ND,55.6,797247,136,0,137814
10,2021,NE,61,2283140,346,0,272721
10,2021,NH,71.1,1759983,212,0,124420
10,2021,NJ,74.2,11971837,1828,20,1170140
